display_idx,frame_idx,tip_lt_z,tip_lt_residual_z,tip_lt_down_score,tip_rt_z,tip_rt_residual_z,tip_rt_down_score,tip_rb_z,tip_rb_residual_z,tip_rb_down_score,tip_lb_z,tip_lb_residual_z,tip_lb_down_score,consensus_down,consensus_down_smooth,active_points,is_click
7264,7264,769.24988,-0.15527760784311795,0.7979318502378636,777.02722,0.014189568627557492,0.0,769.2146,0.39277768627448495,0.0,759.9787,0.22925105882347907,0.0,0.7979318502378636,1.2516642046592068,1,0
7265,7265,769.24805,-0.14062799999999243,0.7226512682280323,777.71814,0.12196211764705822,0.0,771.50446,1.2320251372549365,0.0,759.70233,0.2701926666667305,0.0,0.7226512682280323,0.8015337402149898,1,0
7266,7266,769.14722,-0.17202999999994972,0.8840181021790736,777.03442,0.22421843137260566,0.0,771.51263,2.0503792549020545,0.0,759.66791,0.3038337254902217,0.0,0.8840181021790736,0.8506094155839232,1,0
7267,7267,769.23907,-0.18392799999992349,0.9451588763446639,777.66663,0.32894854901951476,0.0,771.49524,2.443535098039092,0.0,759.69177,0.21663313725491662,0.0,0.9451588763446639,1.0090990231985284,1,0
7268,7268,769.13428,-0.23315427450972948,1.1981200910718481,777.66754,0.2834240784313806,0.0,771.49133,2.3688480392156634,0.0,759.65369,0.18082745098035957,0.0,1.1981200910718481,1.186625090562046,1,0
7269,7269,769.25684,-0.27566976470586724,1.416596304269626,777.64575,0.23756705882351525,0.0,771.47479,2.3933596078433084,0.0,759.6452,0.14852772549022575,0.0,1.416596304269626,1.4389098047772224,1,0
7270,7270,769.09045,-0.33121188235293175,1.702013018990193,777.59235,0.038987254901940105,0.0,771.43866,1.8870325490196365,0.0,759.63873,0.07989172549014256,0.0,1.702013018990193,2.2419776387310275,1,0
7271,7271,769.02917,-0.3839500784314396,1.9730210990325343,776.86383,-0.18753054901947053,0.6507787152059377,771.35168,0.7205047058823766,0.0,759.55713,-0.21609313725491575,0.9835237786947923,3.6073235929332643,4.262869019029475,3,0
7272,7272,769.05548,-0.46223215686268304,2.375292647073233,776.72363,-0.42452858823514816,1.4732222065386043,768.75134,-0.47724129411756167,1.225263160062057,759.41504,-0.5285183921569114,2.4054924314910737,7.4792704451649685,8.062343899620435,4,0
7273,7273,768.95544,-0.5059210588235601,2.599798722744648,776.60565,-0.6721700784312361,2.3326011805998457,765.37903,-1.6841034901960938,4.323745639162772,758.24255,-0.8446416470587792,3.8442921182558103,13.100437660763076,12.84270899775984,4,0
7274,7274,768.96436,-0.5364864705882155,2.7568665440579103,776.57465,-0.763647803921458,2.650052161124129,765.32391,-2.8669318823530148,7.360524039206885,758.21716,-1.1383287450979651,5.180976142962557,17.94841888735148,17.394210134067638,4,0
7275,7275,768.94958,-0.570635137254726,2.932347794412402,776.52692,-0.8161183137254966,2.83213817929564,765.245,-3.511893882352979,9.0163911822652,758.19965,-1.3958151372546581,6.35289669811512,21.133773854088364,20.14247460752735,4,0
7276,7276,768.96564,-0.5825756470586612,2.9937070155710863,776.52026,-0.8389912941177045,2.9115132404278197,765.21844,-3.489922196078396,8.959981357531854,758.21472,-1.4237478823529273,6.48002946761145,21.34523108114221,21.17615327443459,4,1
7277,7277,768.99652,-0.5943146274510127,3.054030628708138,776.5105,-0.8514075294117447,2.954600735743109,765.25238,-3.4493696078432095,8.855867164099338,758.26331,-1.3589164313725632,6.184956359522621,21.049454888073207,19.699137719981984,4,0
7278,7278,768.98431,-0.5781501176470556,2.970965353584303,776.54584,-0.8232067450979912,2.856736839543462,765.26471,-2.220914039215586,5.70194613805809,758.23425,-1.1365936078429968,5.173078859544678,16.70272719073053,16.29747264761331,4,0
7279,7279,769.00757,-0.5874939999999924,3.0189811714336905,776.56616,-0.6490014901961558,2.2522002850465803,765.32947,-0.7437858039214689,1.9095861061377941,758.68378,-0.869947372548836,3.9594683014181364,11.140235864036201,12.129337940705154,4,0
7280,7280,769.08008,-0.5809688235294743,2.985449961064263,776.72772,-0.4295836078430284,1.4907644106379245,771.14142,-0.4226997647058397,1.0852339389838783,759.42902,-0.6555367843137674,2.983602456662667,8.545050767348734,8.290898647616544,4,0
7281,7281,769.0155,-0.5150087843137499,2.6464982160944373,777.49805,-0.19440537254911305,0.6746361018945662,772.38354,-0.007058196078446599,0.01812112182665557,759.68726,-0.40606376470577743,1.8481538716490369,5.187409311464696,5.572827002350981,3,0
7282,7282,769.14899,-0.36328250980409393,1.8668157581349747,777.67456,-0.06095745098036787,0.21153786323695972,766.70837,0.5406489411765278,0.0,759.48016,-0.19942647058826424,0.9076673068675791,2.9860209282395136,3.4360589076134493,2,0
7283,7283,769.42462,-0.18094380392153653,0.9298238571401842,777.78644,0.07380262745107302,0.0,767.18811,-0.20901133333325106,0.5366130088181305,759.62482,-0.14683643137254876,0.668309617177824,2.134746483136139,2.998372981143309,3,0
7284,7284,769.86682,0.012417137255056332,0.0,777.28723,0.03616396078427897,0.0,767.84424,-1.2732741960784324,3.268987793684566,759.78094,-0.13300639215685806,0.6053637383697089,3.874351532054275,3.1760737376514188,2,0
7285,7285,770.0495,0.20592823529409543,0.0,777.42554,-0.014472470588316355,0.050223154918308095,767.16675,-1.2431493725489418,3.1916457092316586,759.79083,-0.06091643137256142,0.27725433361387647,3.5191231977638435,3.67621602871181,1,0
7286,7286,770.08929,0.3368554117647591,0.0,777.42474,-0.0773232549020122,0.26833136650950756,767.15686,-1.3021583529409781,3.343144606494677,759.88617,-0.005206627451002532,0.023697383313127658,3.635173356317312,2.811173666796227,1,0
7287,7287,770.21802,0.37804654901981394,0.0,777.46552,-0.03763862745086044,0.13061561299030133,766.9173,-0.44738435294129886,1.1486088333172235,759.9566,0.2267710980394213,0.0,1.2792244463075249,1.6381326008749455,1,0
7288,7288,770.172,0.38652882352948836,0.0,777.51959,0.006508823529429719,0.0,766.97192,0.781898509804023,0.0,760.02307,0.4333120784312996,0.0,0.0,0.42640814876917493,0,0
7289,7289,770.17316,0.3892632549022892,0.0,777.53821,0.12503607843132158,0.0,772.20691,2.031883764705981,0.0,760.98901,0.6350527450979371,0.0,0.0,0.0,0,0
7290,7290,770.19153,0.36947607843137575,0.0,777.82739,0.23128788235283082,0.0,773.33783,3.365395058823424,0.0,760.85498,0.8457863921569242,0.0,0.0,0.0,0,0
7291,7291,770.21307,0.40399258823538275,0.0,778.13159,0.36680705882361053,0.0,773.4007,4.770573333333459,0.0,760.92584,1.0481912156864155,0.0,0.0,0.0,0,0
7292,7292,770.22729,0.4402144705883302,0.0,778.17633,0.400343843137307,0.0,773.43103,3.9238195294117304,0.0,761.04303,0.9216667450982641,0.0,0.0,0.0,0,0
7293,7293,770.45496,0.4755669019607467,0.0,778.24243,0.38286062745112304,0.0,773.52258,2.992169725490271,0.0,761.09595,0.8595404705882856,0.0,0.0,0.0,0,0
7294,7294,770.47449,0.49244231372563263,0.0,777.81799,0.34717325490203166,0.0,767.49219,1.8029239607842555,0.0,760.43927,0.6539591764707211,0.0,0.0,0.0,0,0
7295,7295,770.47675,0.4967150588236109,0.0,777.73077,0.393733176470505,0.0,768.20453,0.8465213333334987,0.0,760.62683,0.5619785490196136,0.0,0.0,0.10489820298716901,0,0
7296,7296,770.4126,0.40719733333344266,0.0,777.94696,0.5451773725491194,0.0,767.00928,-0.12257388235275357,0.314694608961507,759.95831,0.47426980392151563,0.0,0.314694608961507,0.1112428710361932,0,0
7297,7297,770.34674,0.3370528235294614,0.0,778.40381,0.6432904705882265,0.0,768.20361,-0.00741376470580235,0.01903400414707254,760.63092,0.48825003921581356,0.0,0.01903400414707254,0.2790023566864858,0,0
7298,7298,770.12189,0.314239490196087,0.0,779.0022,0.6258902352941504,0.0,768.23865,-0.19602749019611565,0.5032784569508779,760.70557,0.47744423529422875,0.0,0.5032784569508779,0.2646825116120063,1,0
7299,7299,770.24579,0.3024130980393238,0.0,778.38318,0.5755814117648015,0.0,767.63947,-0.10584109803914998,0.27173507373806854,760.53033,0.5818825098041316,0.0,0.27173507373806854,0.43030623320933975,0,0
7300,7300,770.48315,0.28784470588243494,0.0,777.73236,0.435890980392287,0.0,767.09033,-0.20094560784309579,0.5159051689390728,760.61005,0.575723411764784,0.0,0.5159051689390728,0.6109074872763203,1,0
7301,7301,770.48187,0.24371172549012954,0.0,777.79376,0.18323725490222387,0.0,767.61621,-0.40706062745084637,1.0450822191518199,760.63367,0.4990909803921113,0.0,1.0450822191518199,0.9125886317090282,1,0
7302,7302,770.39905,0.24092313725486747,0.0,777.80725,0.139979686274728,0.0,767.88721,-0.45835647058811446,1.1767785070361918,760.7561,0.48604231372553386,0.0,1.1767785070361918,0.9540941867974879,1,0
7303,7303,770.02563,0.23315137254917317,0.0,777.8446,0.14035517647073448,0.0,767.37427,-0.24944498039212704,0.6404218342044524,760.4801,0.4669499215685846,0.0,0.6404218342044524,0.740517412334697,1,0
7304,7304,770.3512,0.2070358823531251,0.0,778.29755,0.12276827450989458,0.0,767.61523,-0.15749549019596998,0.40435189576344704,760.63647,0.43540505882367597,0.0,0.40435189576344704,0.5709833084221992,1,0
7305,7305,770.55945,0.1769950196080572,0.0,777.86566,0.07340819607838966,0.0,768.32141,-0.260255333333248,0.6681761952986984,760.68329,0.23487172549027946,0.0,0.6681761952986984,0.5286900575352319,1,0
7306,7306,770.46802,0.1342902352944293,0.0,777.8316,-0.04287694117635965,0.14879389431006682,768.26178,-0.1420698039215722,0.3647481872334835,760.64703,0.178839019607949,0.0,0.5135420815435503,0.46721281138604764,1,0
7307,7307,770.36188,0.10073643137263844,0.0,777.68243,-0.06327160784303487,0.21956857630075538,767.5448,-0.00013694117649265536,0.0003515810151387996,759.86505,0.16102972549026617,0.0,0.21992015731589418,0.5783440035796905,0,0
7308,7308,769.91571,0.02646552941189384,0.0,777.37299,-0.14001019607826493,0.4858710007300437,767.53198,-0.2008652156862354,0.5156987711495833,760.23566,0.08145858823525032,0.0,1.001569771879627,1.0452705510225617,2,0
7309,7309,770.29053,-0.06762341176442987,0.3474993904021555,778.26031,-0.2022181960785474,0.7017485872213601,767.77136,-0.3369471372549242,0.8650737462486482,760.56775,0.03183474509808093,0.0,1.914321723872164,1.7639895455354058,2,0
7310,7310,770.28632,-0.117795647058756,0.6053216552802877,777.53137,-0.23476007843123625,0.8146771980455456,767.41235,-0.3635073333333594,0.933264052033283,760.43585,-0.00501258823533135,0.02281423549531072,2.376077140854427,2.0900174398544027,3,0
7311,7311,770.08704,-0.0809469411764212,0.41596559504738645,777.56061,0.0579640000001973,0.0,767.62604,-0.40305399999988367,1.0347956553689535,760.47095,-0.11620458823529134,0.5288922044202783,1.979653454836618,2.512802120447943,3,0
7312,7312,770.15576,-0.0724676862744218,0.37239287618230293,777.61475,0.03643674509817174,0.0,767.39215,-0.5699001176470802,1.4631542317794246,759.73468,-0.2959819215685684,1.3471286576910573,3.182675765652785,2.7926884501850537,3,0
7313,7313,770.12408,-0.06010823529413756,0.30888082363583225,778.91583,0.286877411764749,0.0,767.37903,-0.5509469019605149,1.4144939896090603,759.7265,-0.3278914509801325,1.492361316820866,3.2157361300657588,3.342064476437057,2,0
7314,7314,770.35229,-0.004430745097920408,0.022768464062686608,778.23181,0.40623062745100924,0.0,767.05035,-0.7598560784313122,1.9508447222125065,759.70923,-0.36344258823510245,1.6541683473174342,3.6277815335926276,3.255265230447092,2,0
7315,7315,770.35358,0.03768478431391031,0.0,778.85864,0.5152551372550533,0.0,767.64557,-0.8165845882351732,2.096488768619706,760.31287,-0.18143678431363242,0.8257892590631839,2.92227802768289,2.9092831002106516,2,0
7316,7316,770.3739,0.08114933333354202,0.0,778.17963,0.24986325490203853,0.0,766.6571,-0.8401752156860312,2.1570550421055974,760.32306,-0.0045556862742159865,0.020734697250840067,2.1777897393564376,2.33569505905848,1,0
7317,7317,770.37347,0.07311874509809968,0.0,778.1778,0.13471643137256706,0.0,766.60693,-0.7427852941175388,1.9070174101361141,760.51331,0.12531333333345174,0.0,1.9070174101361141,2.1543009804620827,1,0
7318,7318,770.34534,0.0600636078432899,0.0,777.57275,-0.11879494117624745,0.41224866879484556,766.64972,-0.7656995294116768,1.9658471230988508,760.53308,0.1056957647060699,0.0,2.3780957918936965,2.20639324190006,2,0
7319,7319,770.30884,0.04914611764706933,0.0,777.60437,-0.24001721568629364,0.8329208018018184,766.95038,-0.5846978431370644,1.5011457218685507,760.26953,0.08528670588248133,0.0,2.3340665236703693,2.505686451359116,2,0
7320,7320,770.25732,0.04257054901972879,0.0,777.59149,-0.3552566274510127,1.232830878967675,766.93164,-0.5119690588234107,1.3144227764864027,760.13269,-0.05660764705874044,0.25764338305920464,2.8048970385132823,2.7883196233452017,2,0
7321,7321,770.25854,0.043370352941224155,0.0,777.61835,-0.35011717647068963,1.214995676525585,766.96643,-0.43764384313715254,1.1236011737321252,760.13,-0.19497313725469212,0.8873984575942425,3.225995307851953,3.2310812165663574,3,0
7322,7322,770.2738,0.04697976470606591,0.0,777.625,-0.3384025098040411,1.174342802835145,766.98077,-0.45265607843123234,1.1621433935331809,759.77295,-0.29131003921554566,1.3258651069655105,3.6623513033338364,3.5635155312438007,3,0
7323,7323,770.28424,0.056192078431536174,0.0,777.62726,-0.31426796078437746,1.0905897776069158,767.0058,-0.4440210980391157,1.1399740559407963,759.79498,-0.3453091764704368,1.571636148997902,3.8021999825456136,3.7985336100696996,3,0
7324,7324,770.26514,0.0563013725491146,0.0,777.60876,-0.2858823137254376,0.9920843606500863,766.97021,-0.44252047058807875,1.1361213643246335,759.80487,-0.3961085490195728,1.802843819354931,3.9310495443296505,3.643814109123829,3,0
7325,7325,770.24091,0.0498034901961546,0.0,777.61395,-0.22575596078434046,0.783430619051093,766.94696,-0.32613239215675094,0.8373081087868798,759.80811,-0.34658745098022337,1.5774540726582515,3.1981928004962246,3.290640661461392,3,0
7326,7326,770.21851,0.04361976470590889,0.0,777.60474,-0.1785357647058845,0.6195645252525862,766.94019,-0.30304098039221117,0.7780235152329437,759.80811,-0.29553435294121755,1.3450915990727723,2.742679639558302,2.737988869273529,3,0
7327,7327,770.18304,0.04138345098044738,0.0,777.85297,-0.1312917254902004,0.45561568970190663,767.58728,-0.26216317647060805,0.6730743672301671,759.96283,-0.2514406666666673,1.144404110833986,2.2730941677660597,2.325339907894881,3,0
7328,7328,770.17114,0.0389750588235529,0.0,777.85101,-0.08874737254905085,0.3079759611826101,767.15491,-0.22260776470579913,0.5715203118416433,759.98407,-0.23745494117645194,1.0807496433360286,1.9602459163602821,2.034334656425564,2,0
7329,7329,770.17493,0.028670274509863702,0.0,777.82874,-0.03615894117638163,0.12548072516723416,767.1601,-0.2627269411763109,0.6745217694842369,759.97931,-0.23501870588233942,1.0696613904988799,1.8696638851503509,2.0049809172763946,2,0
7330,7330,770.16052,0.026458196078351648,0.0,777.81036,0.037954235294137106,0.0,767.07764,-0.42499690196086704,1.0911315796258,759.82227,-0.24034454901959634,1.0939013706927512,2.1850329503185515,1.645370115277804,2,0
7331,7331,770.13684,0.03946384313724138,0.0,777.84784,0.10807172549039024,0.0,766.7226,-0.29940184313716145,0.7686804410522685,759.7934,-0.024768941176375847,0.11273306931224185,0.8814135103645103,1.1780119735794339,1,0
7332,7332,770.10791,0.0876043529412982,0.0,778.15833,0.1855621568627157,0.0,766.73749,-0.18212658823529182,0.4675894600552401,759.89459,0.06031423529418589,0.0,0.4675894600552401,0.5034496852929434,1,0
7333,7333,770.15088,0.13354262745099277,0.0,778.17847,0.27621184313727554,0.0,767.6731,-0.06284447058817477,0.16134608545907994,761.0144,0.15521643137253704,0.0,0.16134608545907994,0.20964518183810665,0,0
7334,7334,770.33716,0.1700712549019272,0.0,778.19495,0.34829160784306623,0.0,767.64374,0.1237078431372538,0.0,760.35962,0.25121325490192703,0.0,0.0,0.053782028486359976,0,0
7335,7335,770.32318,0.2180551372549644,0.0,778.25653,0.37546631372549655,0.0,767.64178,0.44991988235290137,0.0,760.33038,0.3390805882353334,0.0,0.0,0.0,0,0
7336,7336,770.29559,0.2553010588235338,0.0,778.23358,0.3852738823529762,0.0,767.62354,0.5859247058823485,0.0,760.26819,0.20727054901965403,0.0,0.0,0.0,0,0
7337,7337,770.2868,0.24903384313734023,0.0,778.23193,0.29542399999991176,0.0,768.31171,0.6090041568627385,0.0,760.29791,0.20799654901975373,0.0,0.0,0.0,0,0
7338,7338,770.27374,0.24479356862741497,0.0,778.2312,0.1897359215686265,0.0,768.32953,0.5039366666666183,0.0,760.32959,0.06907031372554684,0.0,0.0,0.0,0,0
7339,7339,770.25842,0.243775333333474,0.0,777.74658,0.10251035294129451,0.0,767.7431,0.405063529411791,0.0,760.3277,0.02531254901975899,0.0,0.0,0.0597923151396072,0,0
7340,7340,770.24591,0.2386498039215894,0.0,777.72107,-0.00874823529409241,0.03035860213056593,767.09082,0.21861141176464116,0.0,759.64874,-0.03274129411738613,0.14901834328825567,0.1793769454188216,0.1322074614425523,0,0
7341,7341,770.23169,0.1826241568627438,0.0,777.66296,0.00769874509796864,0.0,767.10199,0.02131882352955472,0.0,760.06116,-0.04773168627446012,0.21724543890883535,0.21724543890883535,0.27781303381355615,0,0
7342,7342,770.17944,0.11465223529421564,0.0,777.60419,0.2108478823530504,0.0,767.41412,-0.04666133333319067,0.11979770702417585,760.01758,-0.06965325490193663,0.31701901008883565,0.4368167171130115,0.21802071867394895,0,0
7343,7343,769.91125,0.04062282352947477,0.0,778.18048,0.29057345098044607,0.0,767.31757,0.043948156862711585,0.0,760.20569,0.039031333333468865,0.0,0.0,0.19258799891077283,0,0
7344,7344,769.83508,-0.02742835294111501,0.14094727961930703,778.69971,0.36342443137243663,0.0,767.44666,0.22340137254900583,0.0,760.1676,0.07132639215683412,0.0,0.14094727961930703,0.20518043563171875,0,0
7345,7345,769.79321,-0.09235603921570146,0.4745940272758493,778.05664,0.3261956078431467,0.0,767.59619,0.32606274509794275,0.0,760.12421,0.09780945098043503,0.0,0.4745940272758493,0.40584912134811885,1,0
7346,7346,769.81274,-0.11715043137246539,0.6020060571492003,778.02466,0.17418643137250456,0.0,768.04596,0.43640341176467246,0.0,760.15485,0.0728222745099174,0.0,0.6020060571492003,0.6745357970031947,1,0
7347,7347,769.78278,-0.1290781568627608,0.6632995829949655,777.39429,-0.08175415686264387,0.283707723589569,767.97717,0.5226216862745332,0.0,760.13196,0.043181529411867814,0.0,0.9470073065845346,0.9507193882159529,1,0
7348,7348,769.70953,-0.14348827450976387,0.7373494862355896,777.40204,-0.1630414509803586,0.5657953146785344,767.91949,0.5781863529412021,0.0,760.07416,0.0010208235295294799,0.0,1.303144800914124,1.3821138134731656,2,0
7349,7349,769.70801,-0.16294647058828104,0.8373401714019214,777.41571,-0.24240333333341368,0.8412012370953864,767.89447,0.4476221568627352,0.0,760.01306,-0.04782011764689287,0.21764792442353093,1.8961893329208388,1.6488085104417989,2,0
7350,7350,769.65143,-0.17051294117641191,0.8762223255001321,777.64203,-0.1910103137254282,0.6628543840311113,767.89008,0.3371480392156627,0.0,759.94153,-0.0457035686273457,0.20801468795919045,1.7470913974904339,1.6872816217884523,2,0
7351,7351,769.6449,-0.15849149019607012,0.8144471683700756,777.60638,-0.13836274509799296,0.4801539266964427,767.43359,0.1844446274509437,0.0,759.93506,-0.027236313725438777,0.12396303988756595,1.4185641349540843,1.4025163489545838,2,0
7352,7352,769.67578,-0.14310823529410754,0.7353965620585378,777.62811,-0.08832117647057203,0.30649695236069563,767.46832,0.036847215686293566,0.0,760.16418,0.011119960784412797,0.0,1.0418935144192334,1.1936521247139402,1,0
7353,7353,769.7019,-0.12047172549023344,0.6190733368258189,777.64087,-0.08037698039220231,0.2789285708662826,767.20282,-0.0866627450981241,0.22249681707640115,760.18726,0.06694176470602997,0.0,1.1204987247685028,1.0861969347686484,1,0
7354,7354,769.71814,-0.09809815686276124,0.5041012989426763,777.64221,-0.06897274509788076,0.23935297301542668,767.20093,-0.13739427450980202,0.3527442931601064,760.20581,0.12355113725493538,0.0,1.0961985651182093,1.1235169778923424,2,0
7355,7355,769.69769,-0.0845316078431324,0.4343862787865689,777.63245,-0.06551717647062105,0.22736127073911896,767.22314,-0.19167584313731822,0.4921060942646276,760.21204,0.13163317647081385,0.0,1.1538536437903155,1.119649275156719,2,0
7356,7356,769.68951,-0.07477725490196008,0.3842611577318543,777.62976,-0.06521988235283516,0.22632958451507393,767.2016,-0.19409027450967642,0.49830487431470394,760.1983,0.13610062745112828,0.0,1.1088956165616322,1.1193640941699718,2,0
7357,7357,769.6676,-0.07015152941175984,0.36049073938011694,777.61493,-0.06043141176462541,0.20971237332740225,767.21387,-0.20454254901960667,0.525139909450449,760.18695,0.13086188235297413,0.0,1.095343022157968,1.0929025876616056,2,0
7358,7358,769.67816,-0.06475137254892616,0.33274071658552923,777.61023,-0.0495156470586835,0.1718318926912279,767.21564,-0.22197529411755568,0.5698965149884595,760.20776,0.12965713725498063,0.0,1.0744691242652165,1.074705319653203,1,0
7359,7359,769.672,-0.06234494117632039,0.3203746822017836,777.63147,-0.04847203921565324,0.16821030796907388,767.2074,-0.22034807843135695,0.5657188223655674,760.18268,0.1477649803920258,0.0,1.0543038125364248,1.0004889229428617,1,0
7360,7360,769.66803,-0.059097803921417835,0.3036884756471434,777.62512,-0.0436318431370637,0.15141359617017502,767.19159,-0.16265243137252128,0.4175917602096257,760.20038,0.1427314117647711,0.0,0.8726938320269442,0.942814080805001,1,0
7361,7361,769.63995,-0.06202878431361114,0.3187500330721946,777.56903,-0.04136176470569808,0.14353584647709733,767.17169,-0.17105278431370152,0.4391587183023419,760.1731,0.08464505882352569,0.0,0.9014445978516339,0.9380769508875706,1,0
7362,7362,769.60352,-0.07611945098017259,0.39115835955603595,777.56958,-0.04368827450969093,0.15160942739003586,767.46246,-0.19370847058837626,0.4973246358380622,760.10834,0.02629862745095579,0.0,1.040092422784134,1.03769196943975,2,0
7363,7363,769.58386,-0.09062066666649571,0.46567639228472585,777.54315,-0.05343227450964605,0.1854235863848942,767.1308,-0.12904023529404185,0.3312962403303293,759.86719,-0.041557137254812915,0.18914266868353288,1.1715388876834822,1.1772248145248396,1,0
7364,7364,769.52423,-0.10049482352940231,0.5164171550038313,777.54401,-0.05087631372555279,0.17655375219581884,767.10175,-0.06266235294106082,0.16087851895434463,759.84644,-0.10242890196070675,0.46619370695290807,1.320043133106903,1.4041120742297244,2,0
7365,7365,769.51862,-0.10113941176462049,0.5197295288245876,777.50305,-0.04952937254893186,0.17187952363432546,767.40399,-0.13277670588240653,0.3408892068590197,759.81061,-0.15121890196087406,0.6882559425808554,1.7207542018987882,1.584203699303281,2,0
7366,7366,769.51349,-0.09487188235277699,0.48752230068989577,777.5025,-0.04376600000000508,0.1518791546157592,767.3855,-0.13030054901946642,0.3345319535783595,759.8136,-0.16212203921554647,0.7378803540201383,1.7118137629041528,1.6472611850575074,2,0
7367,7367,769.5224,-0.07385901960788033,0.3795425817740187,777.54095,-0.030127843137165655,0.10455128058466369,767.1004,-0.12297231372542683,0.31571753654293555,759.80804,-0.15586545098028637,0.7094041914679635,1.5092155903695814,1.416992070285881,2,0
7368,7368,769.53143,-0.045004117646954,0.23126463217180526,777.53461,-0.044566627450876695,0.15465753555988335,767.14062,-0.10530223529406157,0.270351604457382,759.82019,-0.08210090196075726,0.3736730853948384,1.029946857583909,1.0521152595706607,1,0
7369,7369,769.54266,-0.04255333333321687,0.21867067938519377,777.54669,-0.03951243137248639,0.13711818931740938,767.1261,-0.08399811764695642,0.21565568683170447,759.84167,-0.01004941176461216,0.045738775224183625,0.6171833307584913,0.6453870569047302,0,0
7370,7370,769.57422,-0.022009254901718123,0.1130999229704006,777.36206,0.002525490196148894,0.0,767.45776,-0.06852533333324118,0.1759310594013898,760.08557,0.0628614901961555,0.0,0.2890309823717904,0.3465790352823378,0,0
7371,7371,769.46429,-0.005106980392042715,0.026243464012327276,777.40387,0.027294000000097185,0.0,767.44385,-0.04178541176440831,0.10727932870440426,760.06543,0.1342313725490385,0.0,0.13352279271673154,0.14085125836284065,0,0
7372,7372,769.57074,0.010347058823526822,0.0,777.57452,0.022362117647048763,0.0,767.13696,0.03810145098054818,0.0,760.06537,0.19639917647054972,0.0,0.0,0.044507597572243845,0,0
7373,7373,769.56256,0.01792474509807107,0.0,777.54163,0.03455572549012231,0.0,767.14465,0.04142247058848625,0.0,760.05981,0.20546113725504256,0.0,0.0,0.0,0,0
7374,7374,769.56464,0.043492392156849746,0.0,777.40826,0.030967176470653612,0.0,767.4184,0.04762698039235147,0.0,760.04401,0.20557749019621951,0.0,0.0,0.009945658420335554,0,0
7375,7375,769.55963,0.04257925490207981,0.0,777.37268,-0.00859792156848016,0.029836975261006662,767.41412,0.11595831372551402,0.0,760.02557,0.16247776470595454,0.0,0.029836975261006662,0.05901188041615287,0,0
7376,7376,769.54999,0.03287952941184358,0.0,777.36499,-0.0424172549018067,0.14719866598745196,767.4248,0.11746733333336579,0.0,760.0199,0.12931329411753723,0.0,0.14719866598745196,0.08242244349654994,0,0
7377,7377,769.53729,0.014942745098096566,0.0,777.36292,-0.020238196078366855,0.0702316892411912,767.39355,0.10197486274512357,0.0,759.81799,0.0792136078432577,0.0,0.0702316892411912,0.10128451585012715,0,0
7378,7378,769.50043,-0.01681796078435127,0.0864231923217383,777.3501,0.008943921568629776,0.0,767.0835,0.07585309803926066,0.0,759.87512,0.03945678431375654,0.0,0.0864231923217383,0.12423059967582739,0,0
7379,7379,769.48511,-0.041513411764640296,0.2133267888343107,777.50787,0.023254039215771627,0.0,767.37592,0.04231090196083187,0.0,759.78204,-0.00059545098019953,0.0027101286302419927,0.2160369174645527,0.20748934224731638,0,0
7380,7380,769.3996,-0.06227356862734723,0.3200079169556582,777.51807,0.039910745098040934,0.0,767.33307,0.012844078431498929,0.0,759.79938,0.0031253725491069417,0.0,0.3200079169556582,0.2858732873345732,0,0
7381,7381,769.4209,-0.060168901960651056,0.30919257409445466,777.48267,0.065613333333431,0.0,767.33154,0.0413791764706275,0.0,759.80353,-0.002720588235206378,0.01238245348905408,0.32157502758350875,0.3114214774693053,0,0
7382,7382,769.4303,-0.056955843137075135,0.292681487868749,777.49408,0.05473247058819197,0.0,767.32166,0.006088627450935746,0.0,759.82465,0.00790909803924933,0.0,0.292681487868749,0.29715207672783467,0,0
7383,7383,769.52997,-0.0385607843136313,0.19815399271919373,777.52686,0.037288392156938244,0.0,767.30475,-0.03078839215697826,0.07904572201205264,759.8371,0.010608431372702398,0.0,0.2771997147312464,0.2978076464966259,0,0
7384,7384,769.52264,-0.026026078431414135,0.13374135012561278,777.5058,0.021105921568846497,0.0,767.28503,-0.07392745098024989,0.18980038676426966,759.83386,0.01346427450982901,0.0,0.3235417368898824,0.2426965507115115,0,0
7385,7385,769.51794,-0.01645054901939602,0.08453515737914633,777.48553,0.0030706666667583704,0.0,767.23688,-0.016675725490244986,0.04281304313425944,759.81451,0.010199803921750572,0.0,0.12734820051340576,0.27469169791228376,0,0
7386,7386,769.5108,-0.0286787450979773,0.14737272460849102,777.45654,-0.01758286274503007,0.06101700702462606,767.20483,-0.061016470588242555,0.15665290177167118,759.81897,-0.0017890196078269582,0.008142522928774865,0.37318515633356314,0.42144549544185217,0,0
7387,7387,769.50696,-0.04358956862733976,0.22399562711594861,777.46014,-0.04803976470577709,0.166710205443782,767.70135,-0.11365239215672318,0.29178968978375014,759.81421,-0.01786435294104649,0.08130760713510712,0.7638031294785879,0.6801681030538651,0,0
7388,7388,769.50238,-0.06365807843121729,0.32712255817675856,777.48376,-0.08202258823507691,0.2846392487441976,767.18011,-0.05188713725476646,0.13321436879619208,759.7829,-0.03483329411744762,0.158539847632296,0.9035160233494443,1.0451971617373121,0,0
